-1.494237152554286734e-02,4.227258317246956193e-02,6.979374469431322281e-02,-1.047665073108409312e-01,2.851689198829602048e-02,-4.078749715731802561e-02,-3.362714155026046148e-02,3.605356929726586529e-02,4.059462402498495480e-04,4.926429750316780459e-03,5.104517001665313802e-02,4.628076820388998813e-02,-1.317127135337758242e-02,3.503762921459788182e-02,-8.869391374909277315e-02,6.957334903584576000e-03,-8.297673559774176866e-03,-6.912841018156040684e-02,-1.657431222756711089e-03,9.355475349629861770e-02
7.470269588081256129e-02,1.802987748636363519e-01,-2.734748918959884964e-02,-8.686838471932742389e-02,-8.266671908195781515e-02,1.050714690934866601e-02,-4.239107970980205559e-02,-5.101098988327572997e-02,-1.124611265139482258e-01,-2.859975781212166154e-02,1.050597214848902755e-01,-1.607973051821296462e-01,5.839044456568413116e-02,7.237816740224854717e-02,3.096570351377878755e-02,7.034173274262972564e-02,-1.585593191405483549e-01,5.215835678643186007e-02,1.248772834483006210e-02,-2.148008994665773566e-02
-4.638990591998098934e-02,2.134762735138096348e-02,9.141277849175348524e-02,6.784585902715518924e-02,4.589521542670833149e-02,-7.905529882884644588e-02,9.328576151932907456e-02,7.710982076478407887e-02,-6.250209840632134362e-02,-1.022770120695532248e-01,4.115477890407407552e-02,1.113050534414195269e-01,-4.800730791145770004e-02,5.173922222405743371e-02,3.881203167692202916e-02,-3.146408432372354430e-02,2.928205680878321303e-03,3.654156674931274135e-02,1.102417469180602544e-01,-2.570594309602452880e-03
1.465936538573455461e-01,-3.786792618762862411e-02,-6.251594043119876321e-02,-3.778752460772238919e-02,-4.224369460657158293e-02,9.282282673468245093e-02,6.348030955217832949e-02,1.214951076430981353e-01,-1.160147957422556948e-02,-4.420333719413722245e-02,4.894473979646919888e-03,8.688862656212625879e-02,5.743401415217389699e-02,-4.198747153905617313e-02,-2.967542634961078604e-02,-3.402803130265143194e-02,4.647003390043423152e-03,4.134390214716821693e-02,3.556904488313807067e-02,-1.501185051013509131e-01
1.558723695501118642e-03,-3.068012294499254319e-02,-2.951358196070137403e-03,-1.429895351994090163e-03,2.179991156947245611e-03,6.368204254996572000e-02,7.551642309882232451e-02,1.835381021816061406e-03,1.355496282036085416e-02,-1.160734211069145705e-01,4.134894879408884671e-02,4.522254197984724999e-02,-2.497090577591129425e-03,-3.808880747086912377e-02,9.523246477293207529e-03,-6.452282748547294444e-02,-2.794786662707225526e-03,-7.618838383055159813e-02,3.879898080919129411e-02,3.672932031227129496e-02
-5.986499543364985632e-02,-4.510348430743667952e-02,4.924063683989806511e-02,1.019870406091788820e-02,-5.823727810042197278e-02,2.620504008886925459e-02,-1.036076762653410054e-02,1.743973048225959388e-01,-1.306851625101064507e-01,5.409220752302944246e-02,1.654247065859146548e-01,1.113288862420663411e-01,5.222697302931675507e-03,1.008832044133187861e-01,1.206631151322128115e-02,-1.094162941361396732e-02,3.321851207463048100e-02,-9.369678587519440771e-02,-2.175394379350239701e-02,-2.486758160371497703e-02
-6.305470513651365884e-03,-1.448664646163671556e-02,6.082270007426919534e-02,-1.922449808346078301e-02,-8.010827109656035172e-02,-3.006175140362646325e-02,-8.798445132787324763e-02,2.446569674793142371e-02,-4.075923942517627879e-02,1.239237070707557148e-01,2.665219937955984678e-02,-1.137208283818881421e-01,7.050512406387908493e-02,-5.002924457424564458e-02,1.120637792969043228e-01,3.294456252856058781e-02,2.563631028838502315e-02,1.153976642290801130e-01,-1.618194721921773493e-01,-8.573650155191689382e-02
-2.038257358477744800e-03,2.151759666134866328e-02,1.157227407095031690e-01,-1.102097046346870307e-01,1.576084827893856760e-02,-1.064900341639245518e-01,2.995465733733113783e-02,-4.089358921772868333e-02,-5.120542312946069902e-02,4.837309464689778550e-03,7.514683003162225816e-02,2.908320434548139488e-02,-1.289169286114249212e-02,8.318498543043925664e-02,-7.820177384180801439e-02,-7.835262790224326035e-02,5.943829387469073966e-02,-1.124717238267231544e-02,-8.619126696117432318e-02,2.798552354589478597e-02
-5.268944136209403883e-02,8.610090584600360586e-02,-1.050901043044082522e-01,-6.864568244252590434e-02,2.519718118694391079e-02,-3.047009340807923725e-02,4.380865691307740672e-02,-2.851462751024730694e-02,1.477129862140387669e-02,6.171491490837758415e-02,-3.888390832074848074e-03,5.581567825920141085e-02,-2.824093283087329015e-02,-7.868012235017150455e-03,-7.762848615503183114e-02,7.031262727592652029e-02,-5.074869656164622544e-02,-1.887204842901894428e-02,7.559335447296662569e-02,1.053991083798828804e-01
4.649169070386845182e-02,5.536401654543719394e-03,7.733366867665485145e-02,-4.003989955465985656e-02,-4.009094434644290550e-02,-1.761302676600872905e-02,6.578872576159483510e-02,1.289227395367618760e-02,-9.814748648983860624e-02,-7.431701615572050557e-02,-4.329503166990215923e-02,-4.411317651582221527e-02,-4.108732803001716866e-02,1.559180072609777160e-02,-1.686412304152835606e-01,2.266966590540544450e-03,-1.529660420246188313e-01,-5.901687990195247924e-02,1.409945495478626305e-02,7.862344636882435955e-02
3.088204618252296876e-02,5.366125736928102977e-03,3.960909457439620342e-03,-9.599396239721831592e-02,-3.411717640245074713e-03,2.420072318431648606e-02,-1.264798761935874720e-04,-1.433299538403944307e-01,1.708187208970917415e-01,1.184749839616570516e-01,-8.669513310252251193e-02,-2.238157589171946293e-02,1.244057252959622634e-01,-6.485742864796380236e-02,-1.482195247051728247e-02,-3.648984249918830330e-02,-1.681367949479180279e-02,1.564461606645494926e-02,7.973825904168344719e-03,-5.383112270280392131e-02
1.155630568886912707e-01,5.606937752974435613e-02,2.375054852725890647e-02,-4.188232641918603061e-02,-2.528186183949629115e-02,-2.620029206818580425e-02,1.745070591593246914e-02,-9.993612005474945825e-02,-5.663983118944095063e-02,-1.382962350207731783e-01,1.180263914183804913e-01,-1.403974587868284281e-02,-8.004677419362218535e-03,7.702734342183308047e-02,6.034922428996324778e-02,-1.002752813343065971e-02,-7.388292076439957612e-02,-4.720176544258596757e-02,6.361865851139165973e-02,-2.778218667049072582e-02
-1.156574717320534408e-03,-5.934910687503962973e-02,-3.828554655344983647e-03,-1.048899279001228729e-01,-4.013760117966751195e-02,1.051244692426602477e-02,-1.562624383430178399e-01,-1.020243347373288451e-01,-2.873951624921359388e-02,-1.934419459292441648e-02,-2.400289726530021803e-02,-1.079512938338635618e-02,-9.813466649190198676e-02,8.196029153346910678e-02,-4.488678297569491382e-02,6.992133850953678731e-02,7.379468863312887983e-02,1.507824577921358308e-02,-8.191952344163551392e-02,4.173977702075602064e-02
-1.899337848768161210e-02,-2.289422752053684243e-02,2.604904595174086998e-02,3.791826465916164034e-03,-5.506774528667783553e-02,-1.301922150758594576e-01,6.493997831362112449e-02,-1.034339042213172771e-01,3.764361691219551137e-02,2.303766221246131632e-02,1.590004386846194037e-02,9.387855970199194058e-03,-2.995672492234800061e-02,5.748737214718892957e-02,-1.319797906174661750e-01,1.318972995520417135e-01,2.764075951918196564e-02,-4.099525888659636894e-03,-2.161198778365550424e-02,3.988594543875937509e-02
-3.799829348918019878e-02,-6.603492177107908589e-02,-2.787293631963271706e-02,-5.622249911091758284e-02,2.496575092491054582e-02,1.341266602684758899e-03,-4.316447127801017331e-02,-1.378116598154712491e-01,5.643346321936900528e-02,6.292610259870777545e-02,9.369328284338648838e-02,4.215885950785720933e-03,7.256541172071369339e-02,-8.026926389268028428e-02,-9.091293039972551948e-02,1.174719175520528847e-01,6.198289163499781478e-03,1.125956442837915267e-01,6.545535637013123742e-02,-8.553148789500754356e-02
7.641985461627688603e-02,-4.241969491335227660e-02,7.339355080681256305e-02,-2.144931861723525096e-02,4.829625701908606822e-02,1.411491821014969616e-01,-2.091712208789488561e-02,5.707404287501938178e-02,1.073245674834204244e-02,-9.372736322784316898e-02,3.339604257638505852e-02,-1.989649353152616873e-01,-3.608768668555863840e-02,-4.460121472279626048e-02,5.510277174415775109e-02,5.916789480095138547e-03,3.360893569825937344e-02,8.191143536728195951e-02,3.920391499095976853e-03,-2.860032242484836923e-02
-1.086041994452362491e-01,-6.034762256677576701e-03,-1.910008429978242092e-02,2.538941767871609793e-04,9.441176793174398119e-02,5.335086733116651408e-02,-2.481472812893499233e-02,-1.319588836425815148e-01,7.478520674400609969e-02,-1.377154890748112301e-02,4.870620930118596537e-02,-8.744100004370304602e-02,5.694910686429934671e-02,9.453723540301629813e-02,1.922855577138499750e-01,5.207527840282661497e-02,1.912001173846930580e-02,1.174463200940972923e-01,-2.149229376271457465e-02,-4.711249255707489897e-02
-8.286433408019397429e-02,6.096650076562949716e-02,4.007886568027026197e-02,8.798953694665433145e-02,-2.227763212420190778e-02,1.054318532007580272e-01,-1.047798362978475811e-01,-4.104956839915497452e-02,-1.677626198353126263e-01,9.485134919731584568e-02,-5.104692692950613814e-02,-1.514990696079542530e-02,-1.255391137205162655e-01,-7.640363592881084520e-02,-2.528585085147698128e-02,-5.183314086580166624e-02,-2.741118827132937169e-02,1.131953488487316001e-01,8.881509476569160455e-02,-4.179034722220888176e-02
1.593286207203073179e-01,-4.948947632633914073e-02,9.885023163441873650e-02,2.351396697448394565e-02,-4.077125754576458114e-05,-1.052415938318135985e-01,9.996469571614641225e-02,8.094772263045653393e-02,9.018410130578813355e-02,4.053612544972549220e-02,-5.265731034364045521e-02,-5.214053690831949549e-03,-5.493990221677676200e-02,-8.736099883775159947e-02,6.876337330498126510e-02,7.866284079366200888e-02,-2.357336824623038063e-02,3.577010921886385891e-02,-3.569006009266830620e-02,3.041677294379771870e-02
3.608061793256480548e-02,-6.526446991185585848e-03,-2.094558207422462723e-02,5.729661636925258150e-02,-1.279101824590740677e-01,-5.089825071457266398e-03,-7.933199378777261446e-02,7.621787045524429371e-02,-8.001597511346658642e-02,2.804577738332267312e-02,1.259262882308544336e-02,4.905357608099304018e-02,-2.292293521195627390e-02,-3.160879112527653634e-02,-3.542515025172783549e-03,-3.507043404740392556e-02,2.324677752745292134e-02,8.675935317679875358e-02,-4.801721812002054945e-02,-5.367785116376493776e-02
-9.145762331995557770e-02,5.627471067035685892e-02,-1.948186019086247875e-02,9.484694425784696847e-02,5.271307669575803906e-02,7.634435878203883752e-02,-8.851625899675074141e-03,1.508326721126550599e-02,1.178633455806435276e-01,2.485207180577445746e-02,5.972039076903465360e-02,3.990152643497384827e-02,2.166093350170743628e-02,1.039400295557539600e-01,5.997050018695661289e-02,3.334613312206342883e-02,-3.123038479461542893e-02,1.422231419978047494e-02,-4.278430222395322377e-03,-5.308814959238579434e-03
-1.848062516330093580e-02,7.099474831385001183e-02,9.223761311591281709e-02,-3.622360240745937932e-02,-5.745979204295795922e-02,-1.332515242554238588e-01,-5.025488216797212304e-02,-1.634836208864279619e-02,1.192479097413879918e-01,1.812916959141175691e-02,2.734938880646000520e-02,-1.019655450852275241e-01,-5.520081891095406090e-02,1.448739004970958921e-01,7.887433111900041260e-02,-6.607202722820712526e-02,7.620595280485843726e-02,1.231599784135621600e-01,1.301681761835738471e-01,-1.140577976362834589e-01
-4.060287813607130203e-02,-1.160545843618747686e-01,1.001354052419591197e-02,-8.074846920561401520e-02,-3.349726029508548475e-02,-6.062999037707837713e-02,-1.930989377435613288e-02,-1.325107379448433598e-01,9.662502252127763702e-02,1.540101677113882815e-02,-2.848827214685894713e-02,-1.056863991621961041e-01,-2.819903216747500496e-03,1.233657194717644422e-02,6.829707841106835708e-02,-2.607663835893367366e-02,5.699051132618202127e-03,4.292231810896653121e-02,9.962049175369627751e-02,2.994933325151407071e-03
-3.505904433354839478e-02,-4.081198168996654635e-02,2.748410935064048849e-02,8.145826096912675562e-02,2.157502944916094012e-02,-1.205877023396874220e-01,3.611576675139207410e-02,-3.753452995934417058e-02,-3.055302795772175256e-02,2.449188269894506109e-02,-6.364661085141196106e-02,-8.946178440344174088e-02,-6.487029635440463848e-02,-8.034555669225119847e-04,8.965505267210562013e-02,-6.232293685487326484e-02,-7.414068554029494551e-02,-1.555809102671265078e-02,3.826697922019347414e-02,3.070656276345257174e-02
-1.504692631052541134e-02,3.229656522760656484e-02,2.741808508084930124e-02,-8.853650253687410723e-03,-3.228492992079327190e-02,-7.956400108855449238e-02,-7.947089239920779313e-02,8.341798166226024880e-02,-2.104197855450094801e-02,-1.061025343381896552e-01,1.560641879811224507e-04,1.695423865022432572e-02,1.201303154391720751e-01,4.813140790337341185e-02,7.879429006198526708e-02,-5.087733963952912469e-02,-7.607337523401681845e-02,1.177785352238801264e-01,4.777620135093890025e-02,-1.035162829313172189e-01
-1.076443479623989674e-01,-4.169127930895586559e-02,-4.265432557060290508e-02,-1.173547071427182009e-01,-3.013230054625683305e-03,-1.687948794650703105e-02,5.627533067690686924e-02,-1.458985286113974335e-05,-3.899961354584716849e-02,-1.720912154542712097e-02,2.675358894718724359e-02,-6.115071851673422459e-02,4.653574766625076520e-02,3.945864945093693725e-03,2.096689449266292971e-01,-2.177038304495544085e-01,-5.575810959979077275e-02,1.136781110537693137e-02,9.000327833018127721e-02,-1.992752687378433196e-01
-5.501151323583407943e-02,-9.284172986324942811e-02,1.357180396512151777e-01,-3.981240864165838667e-02,-4.147124551949957216e-02,-5.180073116221843577e-02,9.494117540594057547e-02,4.585127871981856812e-02,9.065897940664999211e-02,-3.258856925239691366e-02,5.972239610264307857e-02,-7.384860673257105657e-02,1.283584405264719674e-01,3.894055681479576328e-03,1.276966548988981050e-02,-4.510350519227672439e-02,-4.594171014203860676e-02,4.964273843893378391e-02,8.491831115342905745e-02,-4.920955027711566843e-02
-7.589844475786981792e-02,-8.444696976414407807e-02,-2.297936573417754327e-02,-1.088717240481027887e-01,1.461991984549832098e-02,-4.575478184724898062e-02,-2.711801733195138425e-02,5.236652388166176258e-02,8.131246201737933610e-02,-1.399428089673534700e-02,-3.185876763457591576e-02,-6.746901256166380756e-02,8.999564755936930501e-04,-9.335964069663627712e-03,1.045909361809595067e-01,-4.328768058421750275e-02,-4.976486603705241631e-03,2.916558934076225393e-02,-6.363981288916208123e-02,5.225344321962958200e-02
-6.205383643896063284e-02,1.501139760272160104e-02,1.904361005442781543e-02,-4.055834333305421979e-02,-1.376562339636656362e-01,2.644361057622583028e-02,8.196085658961015097e-02,-9.065765081495708033e-02,1.953747408082292247e-01,-1.262853861890998186e-01,-9.093073336315492250e-02,8.024766018095229325e-02,-2.884404351000144709e-02,5.176376472155158615e-02,-2.760627517654994784e-02,1.531707195048958615e-02,-5.448591044741940559e-02,6.055302780681149494e-02,9.957390176653195535e-03,-4.421586428197885749e-02
2.267876285909062751e-03,5.385074127573784286e-02,3.274543407060882816e-02,3.990360473318007445e-02,-8.746324569521289616e-02,4.715314452040389459e-02,2.013142556434656116e-01,-6.055792521039648872e-03,2.335833537745728508e-02,3.823855863908060676e-03,-3.689144236812125222e-02,-6.459370160336079525e-02,4.199739902457202967e-02,1.193440607893655678e-02,4.623798203178514196e-04,8.970439221369895522e-02,-1.045004546273296461e-02,4.345043116666737898e-02,1.284529144798859934e-01,-6.840312428963260527e-02
-1.043230544941201460e-01,-2.632941495347547456e-02,-4.072798066163917791e-02,6.434523430126598553e-02,-5.402920347691947400e-02,-8.000689738414576424e-02,-2.486654820454772125e-02,9.309150520666938100e-02,1.120383000670532869e-01,7.936444828107213842e-03,2.056473387094282478e-03,-2.894489358318003830e-02,6.538229304290803234e-02,-6.811772876865107573e-02,8.553888753323427019e-02,5.839182737036653636e-02,3.704398326449926532e-02,5.500726092805129780e-02,-7.987648590455835584e-02,4.773512479243422336e-04
-9.639819515933122085e-02,1.868777501359321358e-02,-1.378118435871901748e-01,-5.880610208854892412e-02,7.349308620349409571e-02,3.998753784234334446e-02,1.312410887996486031e-01,6.339647242467881527e-02,5.931313828444439995e-02,-2.561778368596427310e-02,4.187310810986411003e-02,5.767168802853664400e-02,4.511881414752401398e-02,2.767596848493986128e-02,3.967738575865110105e-03,1.001178275548506441e-01,-2.014053887838605783e-02,-1.052109336775481629e-01,8.434624772338665186e-03,-5.883042850319249693e-03
-5.050957051983059887e-02,-2.365824468298935099e-02,-1.032586115704909463e-01,5.014060136824231156e-02,4.959762710679214287e-02,-9.817970422693887700e-02,4.476472222612451479e-02,-6.574655584894759097e-02,1.102316131750491063e-01,-9.318152039299111566e-02,2.671512777017251428e-02,-1.664575086494974807e-02,-4.217919034947200177e-03,-6.196303368717916843e-02,5.854605289372376981e-02,7.284499891773343373e-03,4.374553177545750446e-03,5.913576719362795969e-02,-5.638491467579763439e-02,4.346754659290897466e-02
5.199574010441024297e-02,-4.442280511936093357e-02,8.321588626871111172e-02,1.023661003357834581e-01,2.090854783478897361e-02,1.847601957358045721e-02,8.010025818770341935e-03,9.631634372036602942e-02,9.880458679527455434e-02,3.831962004240749287e-02,-7.554148835016523400e-02,2.123730979625158277e-01,1.164650650835010424e-02,1.030634881065560643e-01,-8.373970800930585767e-02,-1.070369514927290155e-01,-1.164087352764964639e-01,-9.495158668508604793e-02,6.384416485600219460e-02,-5.519140026914144681e-02
-4.603134548065851428e-02,5.186049595671657700e-03,1.095793812766609476e-01,-1.134824212327987386e-01,3.045220977460586301e-02,1.825657135744408743e-01,4.881309053636070233e-02,1.765401475314184662e-02,8.894662734338182331e-02,-2.302849966720321162e-01,-5.855467003777451579e-02,1.151471918693097556e-02,2.161514702486716857e-02,8.162780710277288410e-02,1.405592772692473014e-01,3.995884283448135517e-03,2.776977387318444943e-02,5.857150515007044506e-02,7.997763270421992532e-02,1.399407122130481296e-01
7.857603673578011927e-02,4.460595044812966370e-02,1.889351543818425239e-03,9.639326839360804963e-03,-2.602758553185840693e-02,4.620234868392510130e-02,-1.314488316779781167e-03,-1.732844372664986768e-02,-1.585643718906413688e-02,1.008359986799226872e-02,-1.725191506705924666e-02,-4.030377727684542055e-02,-2.356369236447793461e-02,-4.838675559703055351e-02,3.199100456438943446e-02,2.493100203367361670e-02,-3.892856355226591292e-02,-1.557232912854876299e-02,2.964606018890348152e-02,-2.435450986510701715e-02
2.319207521481524842e-02,-1.689762241253007710e-02,7.768459219983337230e-03,1.232255458962560890e-01,1.130735544444836371e-01,1.616367559957922542e-02,1.613459647926312676e-02,-1.048850309009926596e-01,1.058063522887179447e-01,-1.206386111386862359e-01,3.725952612266149322e-02,-4.480667002683833000e-02,-1.374900850633297145e-01,2.488055068038404639e-03,7.172379993422928202e-02,5.560143977349376460e-02,9.775739465384493398e-02,3.148382155508283597e-02,6.804610088969981208e-02,-8.214090157555462013e-03
-6.729584100593763440e-02,9.141429343195163482e-02,-1.567217684974190738e-03,6.581688170771934909e-02,-1.769582920199945855e-02,6.025415425509472039e-02,-1.072093654528978764e-02,4.348759309263877312e-03,3.480584082237285493e-02,-1.100197356266749832e-01,-1.554496440896389331e-01,-2.172204567838884742e-02,3.055648149431265323e-02,-7.749497374212903876e-03,1.444664579609576671e-01,6.450869492015863516e-02,-4.530731474493465694e-02,8.271574824945286675e-02,3.442375369960578441e-02,3.547379370652788827e-02
-2.580735765584207808e-02,-1.106939839495960642e-01,2.144958064762458178e-02,-7.687621959155981066e-02,-5.335525986981955876e-02,-6.702068785681110363e-02,4.890304514471811165e-02,1.909192358458486338e-01,-1.687906249988012919e-01,-5.231682372006563747e-02,1.722034220242752225e-02,-9.384554933768897433e-02,6.785372183665685543e-03,-9.443248392796118121e-03,1.266443457324038790e-01,1.070346938697543798e-01,-1.608322797689704792e-02,3.398224795537045650e-02,-9.638863360045827472e-03,-1.195451977023849061e-01
-1.282463217365517050e-01,-7.865412689338553698e-02,-6.054441097504455888e-02,6.905744324793762316e-03,-9.977596423727744246e-02,1.316560478815852753e-01,-6.965454383435003283e-02,1.418783551952070530e-02,-7.601296462429237011e-02,6.154430530769879060e-02,1.957366958399525680e-02,-1.449587597694385055e-02,-2.018172437664057448e-02,-3.761342145509879303e-02,-2.213543084503167158e-03,9.097253415732539650e-02,-6.206336895598492734e-03,-8.437403166318553638e-02,-5.713505138841652731e-02,-4.642251356011297542e-02
